id,vin,make,model,mileage,year,price,zip code,created date,updated date
945,353cdc02-4fa6-4f52-8679-93eb302015fd,Bollay,Gwenneth,52567,1981,269163.59,356,2020-02-13,2020-03-15
946,7346ec70-5e02-4d74-b65a-2e5da97bfd85,Gavrila,Jenilee,13763,1969,541762.55,746,2020-01-20,2020-02-25
947,60db3b31-7c27-4ad6-9971-da70bd5885bd,Naor,Kelly,76198,1994,112827.36,88,2020-04-30,2020-04-02
948,bea784d9-33bd-40a4-9cbe-e21fa1eb467e,Vorster,Jerry,56221,1998,746483.95,827,2020-05-30,2020-02-10
949,d4cbdd6e-d845-4a33-9d30-5d64dade0b54,Dielu,Marnia,63212,1943,399207.23,358,2020-02-23,2020-02-15
950,51afe5f9-1c93-4c64-be4e-51a220008e39,McAdams,Deane,29092,1945,539235.24,703,2020-04-06,2020-05-11
951,b22ff0b8-6800-4f73-8f2d-998d40d571b1,Etom,Kimberley,58106,1991,448606.91,416,2020-01-16,2020-06-18
952,d2aa58ba-30f7-42c2-a40c-41130a89f521,Waldron,Kore,86273,1969,842551.11,245,2020-03-19,2020-03-13
953,1282d167-588e-4ec2-bb5e-b349719b683a,Jerold,Fanny,56607,1977,17742.23,106,2020-06-15,2020-05-16
954,24fa926c-97ee-4bf9-9db4-2215278219bd,Rustice,Ricky,26209,1962,346551.78,884,2020-03-19,2020-06-20
955,6bd6f346-d090-412a-88d8-0c47483db57f,Narton,Briney,11145,1940,91607.42,83,2020-01-15,2020-03-28
956,5de6ca26-51ab-4267-b2f7-0bdf12c0e6f3,Justinn,Margarette,69375,2000,737121.73,861,2020-05-08,2020-04-20
957,cd46e234-c698-4039-ae31-6d89a9e7e029,Rossner,Christal,41486,2005,562830.51,570,2020-02-18,2020-05-09
958,450cf9c9-2958-4de1-a74d-48515b8b1d57,Nedrud,Charissa,62055,1928,993850.8,663,2020-04-03,2020-04-28
959,ba6741f2-9ff7-4ba1-8f5f-b8f6318cb9ae,Rubie,Lenna,1792,1927,131190.48,824,2020-03-20,2020-06-22
960,fe3679d3-e3a9-4bca-bd13-d0a6df2d5ae9,Pettiford,Celene,2292,1910,660107.51,763,2020-05-11,2020-01-06
961,631e739f-27eb-462b-b79c-3892affe93b4,Allare,Bernie,14979,1907,861278.46,832,2020-05-03,2020-06-07
962,94fb3367-459c-40b4-a650-1f1cbc8afde0,Brackely,Jerry,38482,1984,593419.46,482,2020-05-08,2020-03-14
963,046344b8-c612-4fe6-86a8-467180736144,Duwalt,Roxane,61089,1953,598577.84,658,2020-05-11,2020-05-22
964,4b4c77c1-0881-429c-9e3b-867a026f3bd7,Cyrie,Ardenia,92453,1988,578954.95,352,2020-06-13,2020-06-12
965,fb842e7f-1b70-433e-8621-7318b3fd3c69,My,Adele,8007,1977,211825.84,797,2020-03-30,2020-05-19
966,f4b7a26b-a8bf-4e36-bd46-453fadcc911c,Gaulin,Hettie,88476,1920,959766.1,731,2020-06-17,2020-04-10
967,6fd78281-4129-4920-a7db-111fdf5ac82d,Gale,Madalyn,28684,1967,971253.1,585,2020-03-23,2020-05-24
968,3a4f2ccc-cecd-4c2a-89f2-30a7c19f6c59,Donell,Tierney,94852,2009,74980.43,261,2020-02-29,2020-04-24
969,f3c7e8d0-7687-4b08-8a60-a4593ed5287a,Ade,Georgina,22786,1978,650662.62,118,2020-05-19,2020-05-24
970,90a14182-0562-47cb-b0e1-189399fd380b,Scammon,Hannis,39376,1900,46605.57,178,2020-03-16,2020-02-02
971,484bb795-f72b-45b4-bfe0-ede515df14c5,Sidonius,Gusty,95660,1937,159600.13,619,2020-04-10,2020-03-07
972,4cf45f74-629d-48da-a373-e69a3ea3d792,Magdalen,Hettie,1272,1956,452867.44,100,2020-03-30,2020-01-28
973,4f63c31c-bbe7-49c8-8c04-48745ff09346,Noam,Bobbi,48821,1955,226368.85,996,2020-01-28,2020-06-20
974,861c1637-c391-4673-bf01-07903849e3e6,Nea,Ashlee,95225,1926,470393.31,469,2020-03-11,2020-03-04
975,1658cc7f-f839-4c9f-921b-de0e01e1f1b3,Rolf,Glenda,78488,1935,440251.03,82,2020-02-17,2020-02-04
976,f271f42b-5993-41b9-97e2-80ba19aa5e4b,Pip,Tani,62439,1928,217641.23,306,2020-04-01,2020-05-08
977,cae40db2-00c4-4c15-b110-dd5a3db0a607,Muriel,Almeta,54352,1920,728420.2,422,2020-01-26,2020-06-07
978,0d6de2dd-93d7-40eb-9538-fe9398d5d8c6,Alejoa,Annecorinne,67576,1921,741872.27,765,2020-02-16,2020-04-29
979,63e8f687-e423-4953-94df-87027e6fa4db,Rozanna,Keelia,73559,1932,208709.5,641,2020-03-12,2020-04-26
980,cd24e150-0461-4628-8082-901f704c829b,Grosz,Ariela,50926,1911,117150.42,429,2020-03-18,2020-02-22
981,6918f6e6-24f1-42c8-917d-319e2f4881a6,Grimbly,Ada,32864,2001,454466.86,250,2020-03-23,2020-04-08
982,91079e7c-32f8-4433-b36b-a5a208be51fd,Couture,Sibella,35965,2015,50867.92,761,2020-01-28,2020-03-14
983,8ccdb7f5-f40e-4acc-97db-0b35aba789db,Autrey,Tersina,73580,1922,116826.41,104,2020-03-24,2020-05-23
984,79dc00ab-9867-4018-82ae-8a68e227aed8,Wilona,Vonny,54588,1929,975653.61,358,2020-04-28,2020-02-26
985,4ddac887-8e3b-405f-90bd-774482664d7d,Schonfeld,Roxane,70026,1988,529796.72,226,2020-05-05,2020-01-28
986,97cd31d0-375d-404b-aa78-3554f30de363,Anyah,Alexine,69771,1984,54627.59,889,2020-01-17,2020-01-08
987,ddbce76b-756b-4d8f-bbbf-09243890e1b6,Sikorski,Ricky,68439,2000,236042.58,360,2020-02-22,2020-03-07
988,8cfadf06-5f51-4f37-a989-1b53e45671be,Hilbert,Brynna,36629,1913,278164.44,743,2020-03-29,2020-03-06
989,83282a12-067d-4ab9-9e9a-47d156b271a6,Tice,Elka,33071,1986,829211.07,953,2020-02-27,2020-01-06
990,36315621-f06e-499e-9f74-75ba5771311e,Susannah,Beth,17793,1938,786488.43,310,2020-04-15,2020-02-23
991,7c5f27f8-2ea4-4b36-8720-99e576a9f14a,Velick,Ebonee,12034,1943,711563.27,629,2020-02-11,2020-03-22
992,10404a36-65f4-4ec9-8535-672a3cd0cf7a,Jaylene,Alisha,9882,1984,674073.62,694,2020-02-13,2020-03-13
993,2283fda9-90cd-48c7-9d0c-dccba93c6daa,Schlosser,Petronia,77601,1932,885879.85,5,2020-05-08,2020-05-17
994,a3631670-1f36-425b-a9bc-6c33cb3a9b3b,Garrison,Rhea,54173,1988,948670.88,972,2020-02-29,2020-01-18
995,7ff11c72-0e61-4537-8268-8cc16c973943,Pip,Clementine,2167,1990,494147.43,416,2020-06-14,2020-01-16
996,c7a09ad1-ea6a-4f28-817c-f801cf53d96a,Cookie,Hettie,55878,1962,591844.68,609,2020-04-15,2020-01-19
997,e19b94f2-bf87-47d7-afc6-a6d08692d674,Idelia,Cristine,11965,1989,81970.7,485,2020-01-02,2020-05-25
998,0e7e2c7c-c4a1-4e0b-8fdf-f8be5e269604,Evvie,Alameda,62976,1968,216882.99,753,2020-01-31,2020-01-29
999,63bb4e7a-9434-405a-931e-a573d8d0a3d7,Melan,Tani,10037,1918,839494.62,845,2020-01-25,2020-06-01
1000,4b21b23a-990a-424d-b13a-f193c5eb9e02,Keelia,Devina,86583,1907,471881.99,375,2020-02-24,2020-02-26
1001,192323a7-b296-4f4a-920e-ecb3176e728c,Westphal,Deedee,96144,1934,366114.41,825,2020-05-17,2020-01-23
1002,5ed97ad6-757d-4871-b494-c6cf879cf667,Iiette,Kayla,15068,2011,302267.42,587,2020-04-10,2020-05-26
1003,aff169ab-8cdb-469c-bd1e-3129b96e2189,Zamora,Maurene,3422,1919,254927.85,300,2020-04-16,2020-05-05
1004,faf5e758-e11e-45ac-b5fb-1a7d04cdaad8,Christal,Willetta,15781,2008,694497.93,283,2020-04-19,2020-04-10
1005,308a4847-d2b8-4957-8c8a-5616fde73c55,Erminia,Averyl,15658,1918,174245.66,515,2020-05-07,2020-05-04
1006,2cf41127-5978-4db5-b0e7-1db046bac246,Niles,Stacey,99608,1904,423648,32,2020-01-18,2020-05-04
1007,da22be58-9e64-40c7-98d3-81794c1275d2,Yam,Florie,97317,1933,355167.3,585,2020-01-28,2020-05-04
1008,3799348d-e43a-4114-ad8c-a40b025cad01,Erich,Arlina,72724,1942,912957,572,2020-06-09,2020-01-08
1009,024f3ae7-62ac-45b6-9476-7645c9f76bcc,Riordan,Robbi,70852,1931,316652.42,501,2020-05-19,2020-02-04
1010,cc0b3b14-6263-4991-9cfc-d0cc27400d7b,Modie,Margalo,93587,2019,348429.16,228,2020-02-02,2020-03-23
1011,2f990c1f-2527-4be0-ac17-afc9cb03d3d7,Junie,Inga,88072,1969,479068.21,958,2020-03-10,2020-01-04
1012,e9768259-75f5-4295-9b85-19e621cc40a3,Brandice,Merry,49278,1933,896924.29,757,2020-02-18,2020-01-21
1013,a382acbc-1135-4219-a5d1-74fb4ebcff45,Love,Tomasina,46070,1994,908395.97,244,2020-03-09,2020-05-17
1014,5e51965e-5188-4862-ad33-277805e47bcd,Georas,Corly,37032,1939,856099.39,930,2020-05-29,2020-02-29
1015,b09476d4-60af-4754-b0ac-7ac7b8ccc550,Harned,Coral,82784,1959,205262.06,438,2020-03-13,2020-03-26
1016,e1fa3a53-51ef-4bcb-9a73-7ec7966e0ae9,Jaylene,Jerry,44473,1902,187602.24,661,2020-05-25,2020-03-26
1017,a2c6e47b-12a3-4693-b9bf-c34dab0d03f2,Hutchison,Tobe,21827,1988,136658.2,749,2020-04-26,2020-01-23
1018,97c43279-141f-4e17-bdbe-1a0eccd9d22a,Konyn,Cassondra,99229,2019,392125.58,309,2020-02-08,2020-04-18
1019,3d0929db-3f40-4211-aa95-3cbb95a071f3,Lea,Thalia,34220,1904,372660.8,746,2020-04-16,2020-03-16
1020,893dba57-dd91-4185-92df-6475aa22b7fb,Azeria,Leia,28181,1966,524925.07,191,2020-05-06,2020-04-10
1021,c67df5d1-7291-4248-a111-c98a61233117,Gilbertson,Marjie,44917,1911,80701.57,444,2020-01-21,2020-04-29
1022,d97d5de3-4e0a-47d1-a64b-c611df21bc44,Ashok,Elfreda,53706,1991,250549.73,733,2020-06-18,2020-03-28
1023,b078d463-fe4a-4fb3-b9fa-efe8723b4ad5,Japeth,Misha,60667,2017,576537.77,141,2020-02-13,2020-02-11
1024,618d3497-b853-432c-b297-429fefddafd6,Thilda,Ezmeralda,42194,1907,450469.55,232,2020-02-12,2020-06-18
1025,088e8e82-5846-4fbd-b2dc-652a163b8ffc,Delacourt,Modestia,89408,1961,604696.2,806,2020-03-19,2020-04-01
1026,7d97c4e3-1e13-4b10-8667-86174882258d,Kevon,Collen,52777,1970,218148.05,635,2020-03-24,2020-06-21
1027,f8d9c4c2-7dd1-4caf-a923-5fcbaccfc2e1,Lay,Gui,72731,2006,903943.32,724,2020-05-17,2020-05-26
1028,98d710ae-e5e5-44b4-9e25-f3b09438fac3,Nerita,Corry,43199,1921,976209.54,68,2020-02-06,2020-04-08
1029,b9920aa4-6f80-40a3-860f-dcfa7cf6e425,Brackely,Arabel,23520,1936,898338.79,308,2020-01-28,2020-06-21
1030,ce888a8f-6dbb-4bd5-8ea5-ea44533bfa3b,Lissi,Minne,55127,1939,931913.44,307,2020-06-18,2020-04-08
1031,ef49bfd1-453d-43c0-8c8a-bcdbd8aea1b9,Linskey,Raf,6466,1965,402185.13,124,2020-02-25,2020-01-13
1032,32662ba5-a786-4e75-bd2d-502d7d78d6fe,Jagir,Nannie,47445,1938,495085.33,124,2020-01-28,2020-01-17
1033,0a770e6e-759f-4a67-b6f9-5e7fbd13594f,Karna,Peri,77403,1971,164629.8,150,2020-04-21,2020-03-14
1034,a1f594c0-3238-4ce0-86b0-dc1d84524008,Dosia,Magdalena,72389,1909,669462.97,173,2020-01-26,2020-05-22
1035,b6b72e8c-82fc-4a18-a6b3-b7ecc8a50387,Tristram,Ethel,76618,1982,142988.41,629,2020-03-19,2020-04-11
1036,117be18b-ec2e-4993-9451-6d0bd94dd411,McCutcheon,Merrie,75295,1978,655410.9,366,2020-01-09,2020-04-19
1037,054528e4-3e7b-4470-baa7-d64741eb4e6f,Kirbee,Tiffie,60272,1990,626861.5,94,2020-01-10,2020-04-26
1038,0b1e9936-3d96-46e4-8ced-59f9feaddd69,Pearse,Raf,4749,1960,978602.39,893,2020-03-22,2020-02-25
1039,fb4258c6-165b-46b4-9417-39024c162c41,Whittaker,Netty,41673,1934,107233.72,374,2020-01-13,2020-01-25
1040,3e4e38a8-ba54-4e28-bb8b-46922543234a,Sothena,Rhea,51749,2012,918776.63,735,2020-01-04,2020-01-02
1041,c4fe9770-ccc0-40f0-b19f-dc7f44c42c52,Lynn,Estell,20900,2000,603377.21,190,2020-06-07,2020-06-03
1042,9057a153-3c84-4ddf-8585-e4c215fccc07,Rooney,Patricia,82758,1939,485456.75,968,2020-05-25,2020-02-06
1043,7c2cbd4b-2f42-4bae-af22-307f91da7e1c,Zamora,Jorry,4571,2008,737098.66,506,2020-03-29,2020-04-20
1044,02e64b9b-04f0-436c-9570-7253c78778f4,Cavan,Lilith,34826,1986,297357.45,60,2020-05-17,2020-01-04
1045,b9b808ac-1bc9-494e-b87e-f7d52610b06d,Federica,Bettine,40310,1913,560071.51,911,2020-04-02,2020-06-06
1046,596842ab-5893-4167-82f5-37b8fb2caca9,Buckler,Selia,15249,1950,481389.35,486,2020-03-14,2020-03-24
1047,4d95c04b-2473-4f2f-ac1f-2a8a81697961,Erskine,Annaliese,8056,1920,472331.24,637,2020-01-18,2020-02-14
1048,b9766517-57be-4dc0-b16d-6a4ef97956b8,Obed,Flory,23465,2009,738816.71,688,2020-06-06,2020-01-30
1049,24d8d5b2-b0de-4ff2-9ebf-30ee3d0e1e3a,Penelopa,Lorenza,36160,1908,56153.54,437,2020-04-29,2020-01-04
1050,eb4ced31-d0ae-4770-9ea5-ac3791229a01,Firmin,Brandise,1307,1913,777667.31,778,2020-06-16,2020-01-03
1051,1121ca95-502a-4f4b-8d54-8e80c4aa12d5,Howlyn,Bertine,3526,1988,800842.15,46,2020-03-23,2020-02-02
1052,c75a5a13-0a05-44e3-ac35-a8f4f03a40ff,Laverne,Leeanne,19914,1928,254609.67,47,2020-01-15,2020-03-17
1053,c14f3be2-cd3e-4bb0-b13a-7d8d825d46f8,Wandie,Shell,96287,1924,139464.89,733,2020-06-12,2020-03-19
1054,d8269d35-ee88-440b-a0fa-0585c80ed375,Frodi,Stacey,41530,1954,122111.84,516,2020-03-01,2020-01-01
1055,6f3081a9-6665-4c8b-9913-bbf389f12ab5,Arquit,Rori,3592,1971,836829.62,290,2020-06-06,2020-01-04
1056,da0dee75-d697-43f7-a24a-a3f37975bca0,Berard,Lonnie,53428,1916,55508.38,496,2020-05-18,2020-04-29
1057,6bd3e302-78fb-4e89-94f0-26d78374d0b9,Halsey,Teriann,33651,1919,607843.43,19,2020-02-02,2020-05-26
1058,4bedba5c-216d-41d3-8dcd-b127637b534b,Dex,Rori,19945,1956,53387.48,908,2020-06-06,2020-02-18
1059,401c74ff-98d8-4b3e-aa61-d485e8e63cce,Etom,Juliane,38440,1936,768586.2,555,2020-03-18,2020-03-24
1060,3fc3d91b-33d6-4a28-9fa0-e18643044291,Aaberg,Flo,152,1950,389620.36,652,2020-01-11,2020-06-02
1061,d06289a6-981b-4859-8691-1407bb36f5bc,Candy,Hayley,97426,1965,828315.38,399,2020-03-02,2020-03-11
1062,e6ab72ce-7ddc-4fa7-a909-6cfc2957610b,Nunci,Kassey,23539,1914,171865.99,917,2020-03-24,2020-03-18
1063,55cfdba6-7ce1-43e3-a45c-d92b1148ab60,Ehrman,Kirbee,89871,1942,277578.99,81,2020-06-05,2020-04-02
1064,6928da3d-19c2-44cc-be2e-25db6c01953f,Jammal,Gui,66653,2006,526329.3,572,2020-02-23,2020-02-22
1065,eb4eae02-6cdb-4b33-b3ce-211fc8855f71,Sothena,Raf,61585,2001,52062.11,535,2020-03-29,2020-06-06
1066,96075da8-bfa2-4d47-a20e-5eff60843e5c,Genna,Brana,96587,2011,306439.25,443,2020-06-05,2020-01-13
1067,f074c18d-1968-4f0f-8c8c-5d13e501d25b,Giule,Paola,59371,1938,965834.57,612,2020-05-28,2020-06-21
1068,c05a931c-43c5-4770-9c55-bbe0a48fe2d2,Hepsibah,Agathe,19783,1969,681662.37,191,2020-05-12,2020-05-07
1069,f54c4d02-9de9-4ff7-9386-6f37c16df288,Mauer,Willetta,63786,1985,684213.65,744,2020-01-12,2020-02-29
1070,faeebe22-bb61-43cf-bae7-994e3a222902,Maisey,Anallese,97774,1957,509100.96,550,2020-04-20,2020-05-02
1071,48e5672e-816e-4fdb-9eb2-3dff3a1dc2ce,Santoro,Carlie,80061,1971,461125.32,808,2020-01-31,2020-05-26
1072,f40b9afe-d1d5-44cc-9c3c-e5b86840a0d3,Bari,Ilse,3955,1981,909463.13,787,2020-02-28,2020-03-31
1073,8bc9808c-b8af-4977-8beb-3486267c9740,Kazimir,Henriette,89526,1948,702750.88,700,2020-05-29,2020-01-14
1074,b5fc8eed-1cb3-4286-8cd9-9a4fb3f44261,Fink,Monika,41371,1934,154076.98,129,2020-06-02,2020-05-15
1075,ec785433-b0b9-4e23-8f84-a730fcce74e6,Cullin,Merry,29920,2018,298165.72,6,2020-06-22,2020-02-01
1076,e4b12b3b-4339-485c-8990-12454403f8b5,Natica,Amalie,92061,1903,5944.52,704,2020-03-10,2020-03-07
1077,ae660334-0317-424d-b4a3-a60b099116a6,Saree,Ingrid,77686,2016,755769.3,10,2020-02-22,2020-03-06
1078,e35d6cb2-db5c-44b9-9288-446c5669cbba,Dunkin,Cathyleen,784,1987,852799.63,158,2020-05-20,2020-02-13
1079,f4a0c954-0a74-4cd1-b5e6-fb80d7e9f5fb,Camden,Genevra,4284,2009,112331.32,68,2020-01-07,2020-03-12
1080,21b6da45-b8e6-451d-b7fa-839e78ef2eef,Duwalt,Lynea,52900,2009,606279.41,191,2020-03-13,2020-02-07
1081,ae51b9e2-6003-49eb-ae86-2b2c61cc3f92,Merat,Demetris,80506,1992,744824.54,442,2020-01-01,2020-06-09
1082,1b92a4f2-d500-484d-85e9-b69953cf290b,Corilla,Brynna,51058,1919,777262.79,38,2020-01-26,2020-06-02
1083,1d13c9ec-2e7d-4893-a7c9-f095b468add8,Verger,Genevra,98112,1926,103038.58,108,2020-02-12,2020-03-22
1084,e6b0f3d6-7452-4ebd-882c-d44869a31652,Lane,Gianina,74023,1900,561791.25,966,2020-02-06,2020-05-13
1085,c01c80a0-0b65-4d08-9f97-3121bca52dbc,Phyllis,Bill,90548,2014,197385.13,971,2020-04-06,2020-06-03
1086,252de8b0-2b2d-4422-9210-04ba18941a14,Vivle,Philis,56663,1906,562119.42,760,2020-06-14,2020-01-26
1087,899b95e2-25b9-40bb-87fb-6cede0b16e8a,Mullane,Cristabel,19482,1906,433179.11,542,2020-04-28,2020-04-20
1088,bb15b80f-8eeb-4aaa-a88a-b830e0f2d01d,Nedrud,Maurene,45169,1936,777617.86,260,2020-03-27,2020-06-23
1089,1cf1eb04-1f2b-46df-babf-ae8beb919312,LaRue,Arlina,38549,1933,24143.04,174,2020-04-19,2020-05-08
1090,8f5446b4-061b-4a56-894a-b57162e7df36,Thornburg,Joleen,58024,1972,905620.37,959,2020-06-01,2020-06-12
1091,2af504fd-81a2-457a-b0cb-3717aab3acc4,Krystle,Raf,80415,1949,217160.34,176,2020-05-31,2020-05-07
1092,dbb078b2-96cc-4687-bd3d-71f2cd9892ba,Rubie,Helsa,98360,1905,545661.91,285,2020-05-08,2020-02-16
1093,4c93361f-8a38-4c69-8eb5-90375384a8ca,Concha,Dawn,41573,2019,266267.68,548,2020-03-27,2020-06-02
1094,5aa37477-5b4b-4def-a3cc-9109d3fa3202,Bonucci,Correy,86811,1985,350024.89,362,2020-01-26,2020-06-20
1095,71529229-b9a4-40c0-a069-29d20473e19c,Lubin,Ardenia,31486,1991,201536.3,863,2020-01-04,2020-05-25
1096,b272f128-ff06-4d9e-806a-6ed95cbcc2c9,Rooney,Grier,54916,2004,950759.17,394,2020-03-17,2020-06-08
1097,357e2948-92e5-47c7-8e77-fbaff55a9a2d,Bibi,Janis,45393,1956,697302.6,480,2020-01-03,2020-04-13
1098,d56ebe74-d624-491a-aece-20bcb6187249,Donell,Frances,21930,1969,356650.63,253,2020-05-04,2020-03-19
1099,1a84c5c8-0b68-4701-a92a-88e2ede7b72b,Bennie,Dorice,75564,1939,811799.5,548,2020-05-22,2020-02-01
