uuid,vinNumber,makerName,modelName,mileage,year,price,zipCode,created,updated
311,5d9cd977-e377-42c4-ba7c-a124aa0f696e,Goode,Gerrie,2842,1955,220796.43,507,2020-01-05,2020-03-28
312,ba030e51-6efe-427a-9938-df1fb7430703,Rheingold,Shell,6830,1927,331999.17,780,2020-05-10,2020-03-22
313,a1032290-4d79-4279-a0c2-809c4cce6789,Tjon,Catrina,69880,1947,417822.61,154,2020-01-12,2020-04-13
314,1e2c1e28-aa58-43e4-b4b4-e801906e72cf,Jethro,Celisse,90723,1986,3851.14,587,2020-01-21,2020-05-23
315,a06b410b-97c6-438a-afab-882b8ef9679b,Cadmar,Tatiania,90044,1966,650285.86,766,2020-02-24,2020-04-03
316,3e366059-4dcd-48fe-805f-2628fe2fcf87,Goerke,Lynnea,47244,1999,694056.69,584,2020-03-02,2020-02-19
317,51a65d5c-f0e1-4b07-92c9-606b3b825ee5,Burnside,Tressa,88619,1923,275973.44,533,2020-02-21,2020-02-01
318,74e4b48b-d1dd-4fcd-bb81-5474f1d30f62,Darbie,Pollyanna,16062,1930,337083.18,712,2020-02-29,2020-04-09
319,b489c8a4-4698-4e5a-ad85-52958033e77d,Alexandr,Alia,88673,2013,708565.84,588,2020-05-16,2020-01-26
320,26e0c729-5d7b-4f13-b6fb-ad616c4fd249,Sholley,Jere,52647,2000,919839.63,743,2020-06-04,2020-06-19
321,92220237-c849-497a-b180-95088f59d989,Lytton,Reeba,60103,1931,341184.97,525,2020-04-27,2020-01-28
322,9fdfa8ff-739a-4b04-ba35-83614b117fe5,Gualtiero,Dione,6372,1920,970144.65,942,2020-05-08,2020-02-29
323,53995cd2-049e-42c8-ab3d-1e186232daab,Jaylene,Joceline,2594,1929,560561.43,906,2020-04-28,2020-01-17
324,5cc37ffe-064a-480c-a3b7-a519782cf322,Santoro,Melanie,19836,1943,294984.05,595,2020-06-19,2020-04-05
325,57ae3f80-4f17-4513-ba87-7835658804f1,Wolfgram,Ernesta,36927,1958,468390.31,271,2020-04-11,2020-03-02
326,29538f6a-6de6-4e87-9512-d4a48e7af385,Gerge,Shauna,84012,1916,601685.26,4,2020-05-30,2020-03-24
327,bebb59e6-7d25-4b95-9352-c14837cb8935,Lilybelle,Myriam,76963,2013,839418.32,751,2020-05-07,2020-02-20
328,fa5b6556-b8e7-486a-8ef8-3adfbcba2e2b,Gerge,Donnie,47004,1990,866317.48,451,2020-06-14,2020-01-21
329,75e13b80-5dea-4470-921f-3d9f4957cc6e,Han,Mary,60711,1962,879969.01,425,2020-05-28,2020-02-12
330,75664937-5788-4d31-b9e3-f229fc556411,Bashemeth,Alleen,98271,1950,612981.25,171,2020-01-22,2020-04-13
331,355b6442-dce1-430e-a34e-275d3143ae02,Daveta,Alejandra,86502,1905,56548.75,822,2020-01-22,2020-03-05
332,23faa94f-923d-4b08-ac94-c66970636114,Cookie,Bee,89211,1937,35874.49,825,2020-03-19,2020-06-05
333,c2ba836c-b7bd-416c-afe0-80b355b2b873,Fredi,Ermengarde,78209,1937,216167.22,949,2020-03-05,2020-05-29
334,19cdbba2-7ca4-4a33-aca7-e8004b419d91,Atcliffe,Shel,37455,1945,407126.87,48,2020-05-10,2020-05-24
335,ef11fd96-d8f0-4b58-b30d-71311db05e29,Cookie,Gavrielle,90549,1981,824729.8,866,2020-05-16,2020-06-11
336,24b34728-0bac-4617-ba4c-8e05a0e938ac,Riva,Anthia,4134,2014,121727.02,19,2020-01-14,2020-01-21
337,da23d673-aa85-4a51-be2b-9491bbdea894,Ariella,Ingrid,98878,1907,136206.53,119,2020-05-07,2020-03-04
338,340bcd23-b663-46bb-a4f7-1f4e8425ef30,Pearse,Georgina,63776,1901,904188.83,663,2020-04-26,2020-05-09
339,fc56b81b-1f32-4fa0-b314-9fcbb050d357,Lacombe,Corene,55685,1996,22166.93,245,2020-03-23,2020-03-14
340,c454c260-6550-4318-a95c-40a6816f8edc,Naor,Kary,57307,1936,991668.29,366,2020-01-09,2020-04-16
341,0bc8f9e6-49f2-480b-a251-5edceb776406,Donell,Nickie,15585,1998,931436.36,731,2020-06-06,2020-05-24
342,2d17340e-da7d-45f7-998d-aae98eda672c,Chapland,Therine,8615,1971,163407.93,181,2020-03-03,2020-06-03
343,9b3c11f2-4d87-4dea-9318-7963140670db,Kenney,Kassey,36209,1924,948794.72,869,2020-06-20,2020-03-14
344,5d578068-abde-4888-bdfd-2dcc83337335,Tayib,Nariko,15217,2012,335223.2,56,2020-02-13,2020-02-02
345,1b05c212-4225-498b-a137-900950dede93,Pacorro,Elie,73275,1956,807075.19,801,2020-02-22,2020-06-10
346,bb3a7ec4-1fea-4e1c-bd57-26dc36c77b1c,Moseley,Atlanta,31225,1962,643040.87,49,2020-01-24,2020-05-08
347,b2f28b10-a60c-47c4-b773-d4d58fc8c1fb,Nea,Yolane,1985,2006,70456.9,605,2020-01-22,2020-03-06
348,43f2e2a6-aeea-47c2-af00-c7fcad940fe1,Norrie,Shirlee,19159,2013,437157.4,885,2020-04-21,2020-01-02
349,2dc59ef2-f282-4e2b-8479-2751a2fd245e,Harday,Kaja,75687,1970,565152.31,9,2020-03-02,2020-02-11
350,20b4867d-b744-4fc6-bc23-33844aba609c,Yorick,Tarra,35790,1932,500381.35,375,2020-04-09,2020-02-29
351,d5781a66-a6e2-4db5-93e5-975e4c1f7108,Dahlia,Meriel,95662,1978,43473.09,381,2020-04-19,2020-05-05
352,f908b6d9-89b1-42ac-b968-0678b88d5083,Lumbard,Candi,98244,1956,266184.67,869,2020-05-14,2020-06-09
353,84ff56ee-6c0e-4b9f-aaf4-34462bdd0d3d,Mott,Asia,58762,1914,581874.91,231,2020-03-22,2020-04-13
354,277da22d-f9f9-4a91-b2f3-b6b55a9fd6cf,Cressida,Cordi,54459,1942,587624.39,210,2020-01-08,2020-02-20
355,06288d29-51b2-428c-985f-ad6ad1b8167b,Dash,Bernardine,85809,2006,204739.27,988,2020-03-14,2020-03-06
356,f9a98477-4b92-490c-888d-0ba09f630fa7,Hartnett,Frank,16487,2004,527617.2,681,2020-06-17,2020-03-17
357,3824249e-c243-4546-b5f3-7d21452dcc3c,Korey,Karina,47853,1987,112252.15,793,2020-06-12,2020-03-01
358,98608242-85b8-4529-b294-0930d577ac8d,Bandeen,Sue,25560,1998,942462.3,76,2020-06-09,2020-05-20
359,d9760e7f-e836-4b75-a695-64fe0a797b03,Karna,Drucie,55015,1971,931919.26,314,2020-03-22,2020-05-20
360,b2e380a7-acec-4512-846a-15a4c189e065,Allys,Nonnah,27327,1933,801900.89,519,2020-03-17,2020-02-18
361,2dca8540-de0c-4fda-856d-658b1cd16b43,Shields,Emylee,49706,1966,850802.13,992,2020-06-04,2020-02-02
362,892e4568-e2f7-442a-84a5-f2678217313a,Jena,Orelia,7924,1949,721655.86,456,2020-03-28,2020-02-20
363,6d5d52f2-1fd1-4c8c-ba11-76dd810efe88,Madox,Mahalia,73882,2006,196868.28,454,2020-02-03,2020-06-16
364,f0656fa9-ae59-4e18-a7ca-53e02df21a46,Iaverne,Christian,16677,1903,139807.75,178,2020-03-12,2020-01-28
365,a6f19e0b-a427-4d6f-9979-3c7d32bbfb36,Joseph,Shirlee,6042,1926,402545.89,18,2020-06-13,2020-05-15
366,38d3f67e-9819-4933-b924-f9bc55317cb3,Revkah,Cathie,28913,2012,872845.15,943,2020-06-15,2020-04-14
367,7946f959-ff0a-4cb3-82ee-588c624d12f5,Bashemeth,Regina,76516,1982,980316.15,116,2020-03-29,2020-04-12
368,3ed62186-53e4-492f-aaf5-313e7d8c30c1,Ricki,Roz,89557,1987,721298.85,608,2020-06-22,2020-04-19
369,e89523f8-57b4-4c92-a3b0-55e8c5d9d0da,Anastatius,Larine,4489,2008,712342.23,759,2020-01-21,2020-05-26
370,d648c384-e494-4511-afb1-9c190a5aa8ed,Truc,Rhoda,84982,1992,91197.07,118,2020-03-09,2020-06-22
371,f5e59b2b-a83d-4c6c-a5bc-93915558fc89,Frendel,Korrie,26878,1923,195430.24,376,2020-02-22,2020-02-21
372,03eb47c7-6f02-4c15-9ce1-cce7e6bd760a,Nester,Aryn,70648,1984,896835.6,312,2020-05-29,2020-04-17
373,d5c6e53a-ace4-41ec-8173-4f2e7ff80c68,Alcott,Gwenneth,95528,1996,919740.58,535,2020-01-18,2020-05-29
374,06f11bd0-d022-4401-a975-c592bcba9cdc,Morrill,Joane,61798,1921,16538.75,84,2020-01-28,2020-05-02
375,4fb7a958-2784-4d4d-8535-0bffcf1a4f01,Jagir,Tani,94650,1933,731388.03,54,2020-06-03,2020-06-18
376,817e917b-b96b-4c87-b9f8-c6385de231bb,Vivle,Joeann,42206,1942,11444.76,878,2020-06-17,2020-01-31
377,fcc17165-017b-4e59-9997-c70b45eb5573,McCutcheon,Tani,49443,1925,390591.69,515,2020-04-15,2020-02-17
378,ffcc98c5-4c4f-4c73-8638-57bb1f90919d,Magdalen,Meghann,2766,1932,12297.83,69,2020-03-01,2020-04-22
379,f44aa030-3c23-43da-b959-5ce1adcaf3bf,Karl,Augustine,48580,1901,325088.33,204,2020-04-23,2020-01-03
380,1bce8367-b21c-4a86-83d7-22aa0acb27ba,Flita,Deedee,58212,1965,628348.37,124,2020-04-17,2020-01-09
381,9d795d4a-54a4-4164-a2e2-cf9e98ff87b2,Hepsibah,Tani,73630,2016,872351.29,749,2020-01-26,2020-06-11
382,1fe19b3f-c6af-4383-834b-3776744923b3,Jeanne,Sonni,12339,1944,135019.39,643,2020-05-01,2020-03-14
383,ce0f6c95-f8dc-463e-aabd-8b01c30f737e,Winnick,Brena,34930,1958,227257.55,580,2020-03-06,2020-04-14
384,44c45959-629e-4a11-8bac-874bbb879cbb,Cleavland,Mureil,89831,1964,564900.8,443,2020-03-31,2020-04-13
385,b3a60560-ec6f-4416-9680-e33d78955b84,Simmonds,Sissy,18798,1991,898777.66,562,2020-04-07,2020-01-28
386,e45150d6-3611-4984-8352-1c245ac85d8f,Cutlerr,Maud,2184,1947,195817.67,930,2020-02-23,2020-05-01
387,f355663e-8772-4400-a1ed-c7823f380279,Angelis,Carol-Jean,90106,1942,489762.09,661,2020-04-24,2020-04-21
388,7c1d8cbb-a3af-434b-aa75-2168458e1a33,Shirberg,Georgetta,71766,2017,94061.22,988,2020-04-05,2020-06-17
389,7d688410-e45b-4551-ace0-27f3e0922483,Greyson,Lynde,23362,1929,268303.35,307,2020-06-05,2020-01-20
390,7c9488f4-210c-4ac5-8185-0f2ae7617000,Palocz,Drucie,20439,2017,914941.14,524,2020-02-05,2020-03-11
391,258ab926-7d3b-45df-a418-e93a18e00303,Jammal,Winny,51532,1989,377412.05,113,2020-01-11,2020-02-17
392,e70c82ec-ca21-4fff-9515-990e2ceb0acf,Swigart,Georgina,71779,1977,201140.82,74,2020-06-16,2020-05-19
393,01258d44-3021-4f99-8618-f49fd0d53f57,Wenda,Krystle,53159,2001,692076.68,977,2020-04-17,2020-05-12
394,86358d9e-36d2-47ed-832f-775cd7f72c7f,Scammon,Minne,13595,1932,364635.42,175,2020-04-30,2020-04-26
395,13d404bc-f0c0-43ce-b535-81c49f476c5f,Koziara,Caressa,44549,1943,396596.28,214,2020-05-04,2020-03-15
396,7e8c84c9-89d1-49ea-afa8-fcfd64bdf82e,Cleo,Madeleine,1373,1991,841742.69,821,2020-02-21,2020-03-04
397,8a78b467-fa52-4a56-8655-266740ac3d20,Argus,Fernande,6095,1930,11410.32,496,2020-05-16,2020-05-27
398,3580a5a0-c194-487a-85b3-e87488acd827,Adalbert,Helena,65887,1928,652769.52,902,2020-04-06,2020-05-30
399,f4d57b4e-185c-488b-bde3-03055d56d584,Lane,Gaylene,35361,1901,518826.87,255,2020-05-04,2020-04-24
400,9ae6ae75-4b2a-4563-bb87-df22e0cb3d69,Klotz,Iseabal,67975,1932,187051.91,988,2020-02-24,2020-01-28
401,ed13c690-14f0-4147-ab08-c03483c9a21d,Zachary,Daryl,85114,1923,604835.97,494,2020-01-04,2020-05-11
402,60803c19-1828-4129-976d-585d03ef0661,Schlosser,Kayla,76895,1920,728732.08,678,2020-06-02,2020-05-01
403,06b331de-2b62-4aaa-86d2-dea04409b0b8,Lory,Stephanie,93105,1950,94806.55,651,2020-04-29,2020-03-13
404,d6bb972a-4a39-4b68-a4af-a26c690bf9ba,Alcott,Barbara,66247,1952,635314.08,292,2020-01-21,2020-03-09
405,73cf22e2-af7f-46b2-90ad-8cd2542967a5,Jotham,Jolyn,14807,1930,87527.49,565,2020-01-10,2020-03-27
406,2c393275-4de7-4368-b98c-b968517cd2aa,Madelene,Odessa,94600,1921,15067.13,949,2020-03-13,2020-03-09
407,30643fd2-b5d5-4967-9792-83922b854598,Garlinda,Ilse,42419,1984,598029.81,856,2020-03-14,2020-05-31
408,0293202a-7c40-43f5-9eb4-2fa6bfa3a70c,Gwenore,Blondelle,70420,1987,212173.54,970,2020-02-01,2020-05-18
409,ba7e9a7b-09af-4a75-b092-928cc3daa3ab,Ailyn,Cacilie,1301,1941,494108.26,814,2020-05-08,2020-04-05
410,40297102-12ba-4dbf-9326-fc97931527ba,Philoo,Asia,14986,1936,314950.78,992,2020-05-13,2020-05-27
411,2cf961b6-f74b-48cf-b2e5-e1b4d1b1ed32,Granoff,Deloria,60176,1913,517831.97,617,2020-04-03,2020-06-18
412,7d6e072b-3f09-4791-82bb-f30dbdfe93bd,Hubert,Priscilla,87297,1918,240752.36,879,2020-01-09,2020-06-07
413,3bba5a65-b470-4b8f-bed4-c7afaa114f7f,Naashom,Thalia,87272,2008,983382.6,631,2020-05-24,2020-05-10
414,54a616bc-6ca4-41fd-a4df-9766b35f16d4,Moseley,Juliane,34325,1918,259427.86,767,2020-03-20,2020-02-25
415,24b35b18-7cb0-4f7e-ab2e-b751ae0ca0e9,Chandler,Hallie,57806,1952,492916.11,99,2020-01-21,2020-05-25
416,c8b15aac-c2fa-4bd4-9ed7-e339f6f6d6b8,Bethany,Dagmar,28773,1942,363504.28,464,2020-02-25,2020-04-28
417,5aff1e93-3dab-42b6-a834-8f7ad30b8242,Eliathas,Rubie,44100,2012,205147.52,499,2020-01-16,2020-02-15
418,0645a5ae-7432-4256-a172-f06db9dc13a3,Jacinda,Loree,7344,1962,628765.89,24,2020-01-24,2020-01-25
419,70b87a36-27c0-4517-9499-825338925787,Glenden,Krystle,245,2016,22734.33,897,2020-05-04,2020-05-03
420,b87a387f-7cce-43da-82b3-7ab248463684,Bury,Pamella,10162,1973,86435.67,189,2020-03-05,2020-03-10
421,7dcbc33f-26e0-4f09-8f01-31c715ea827a,Joni,Elyssa,75911,2006,969070.46,570,2020-06-16,2020-06-16
422,2c79f6e8-3966-44b6-8859-49d705137fe0,Ciapas,Kaia,54179,1913,527435.12,316,2020-04-05,2020-03-27
423,2fe8f484-8482-452e-877c-955e9d85bcb6,Boycey,Jacenta,39822,1926,846007.93,413,2020-06-08,2020-01-27
424,e7886901-13bf-4180-8bca-6664beec5d85,Rooney,Cyb,37896,1917,104445.43,490,2020-03-18,2020-05-09
425,9ac9fc96-9e29-4a51-853a-99a1106f72f4,Lesley,Rhoda,16190,1931,781687.86,375,2020-03-30,2020-06-03
426,244b8f30-bacd-40dd-a2d6-430324cde4b6,Milson,Gerianna,76258,2015,777949.13,876,2020-05-21,2020-03-01
427,e43600f4-ff8c-4cba-91a0-2b4b84925483,Gower,Corly,32843,2005,893967.59,525,2020-05-12,2020-05-16
428,473bf4a7-9063-4ab2-ba15-e8b5381f932a,Israeli,Carlie,85246,2003,603295.92,568,2020-01-07,2020-04-29
429,0a6a1159-5e90-4e03-a047-7e4120682c92,Tyson,Fanny,49462,2018,246476.66,166,2020-02-29,2020-06-09
430,2c609c2f-3669-499f-8bce-788f82bcdebd,Gladstone,Christal,73502,1924,69270.61,473,2020-03-07,2020-05-06
431,bf9f6fc8-ec61-4925-9a6d-5d76108dfc3a,Dituri,Roberta,13451,1993,959272.8,599,2020-06-15,2020-01-24
432,7d28db91-2931-43a8-9ae2-ce2a9be9d311,Gamaliel,Berta,69775,1989,56889.1,390,2020-03-16,2020-01-14
433,4d72457c-e69a-41b4-845c-754d23446785,Winnick,Annecorinne,88420,1978,375239.79,787,2020-03-14,2020-03-01
434,4e439911-b3a4-4512-8057-a710fb3dd83e,Publia,Britte,57797,1908,559004.24,521,2020-04-03,2020-03-08
435,d9e43525-c3c0-40f3-8f40-ad71ef876b77,Philoo,Cristine,97121,2007,878675.51,22,2020-02-28,2020-05-31
436,268d3af8-8d94-4efc-8838-6badd987a485,Libna,Goldie,17422,1940,93642.33,554,2020-05-12,2020-02-09
437,4ca7f622-c80f-47da-bdb6-121a98abd3dd,Syd,Corly,92736,1960,974057.91,677,2020-03-13,2020-05-11
438,87344f85-a65e-4579-90dd-93b80dc83291,Tippets,Konstance,67213,1942,872172.18,274,2020-02-16,2020-06-17
439,6c5443b7-a78b-4726-b371-f37f10cf836c,Moina,Jacquetta,8236,1975,734605.72,45,2020-05-11,2020-04-17
440,98409b05-e72a-4a7f-b863-74c4129dbab8,Ricki,Lindie,831,1905,265521.97,110,2020-05-07,2020-04-28
441,82630e17-8194-4d42-8574-47f8ce95ffe7,Carleen,Gale,78965,2010,33692.66,379,2020-04-01,2020-05-06
442,8a251e64-c088-43ac-b91a-2ef481c25375,Telfer,Robinia,94064,1961,203734.24,437,2020-03-19,2020-04-09
443,fc552596-e986-4fa0-9947-0c09d0a747df,Billye,Stevana,31139,1992,997377.26,724,2020-01-08,2020-03-23
444,2233bfee-73b7-43ec-ab2d-9137b3a36ae6,Gwenore,Heddie,55582,1926,661505.04,724,2020-06-19,2020-03-04
445,6cb5ba67-b1bf-44be-9cd3-c2f346573359,Gilmour,Beatriz,38883,1979,647388.68,821,2020-04-18,2020-06-04
446,a4a39f51-931e-4b9e-81d6-b4a7a93c72fe,Briney,Fidelia,95127,1924,629395.1,914,2020-05-30,2020-03-03
447,343c69f3-d9f7-4c43-acef-188fbfdcfb5c,Camden,Cathie,33817,1971,262599.22,827,2020-06-22,2020-04-09
448,1c9d517b-f42a-4d17-86a0-be39cfff9732,Moina,Elyssa,12252,1931,265922.48,55,2020-02-27,2020-01-18
449,fcc6b580-755d-4f55-acfa-a499d9fe3819,McGrody,Alyda,91447,1980,104519.46,405,2020-02-21,2020-04-01
450,f2bab13d-c4d8-460a-a7ac-4181fd74c4f6,Reidar,Trudie,68895,2005,548853.07,303,2020-05-22,2020-05-30
451,56633769-9149-46cd-9025-338bf031045c,Pettiford,Roslyn,30355,1958,595656.52,818,2020-03-12,2020-06-07
452,920f2dc8-661f-40b2-9488-6ad7ab074818,Orpah,Marika,33503,1973,305535.78,876,2020-03-30,2020-03-03
453,9c0fcb13-9c6b-4eb8-b4d9-5e530638a72d,Nickola,Kathy,13755,2013,256838.67,293,2020-05-01,2020-04-20
454,1a2f5df0-e728-44d2-b4d8-89cfb9eb2e29,Leonard,Marylou,7556,1957,750521.07,422,2020-04-23,2020-03-25
455,0845a579-db2a-4fee-a8ba-05b62cdd5aa7,Malvino,Leeanne,67264,1992,359298.9,824,2020-01-15,2020-04-24
456,d4dc70b9-311e-4e85-a069-2f92aa488716,Ariella,Jillayne,34360,1913,259512.48,832,2020-01-27,2020-01-07
457,85d466e8-ec3b-4b33-b34a-372f1fcbce91,Sabella,Christy,12676,1956,761348.29,296,2020-02-23,2020-03-01
458,43d02954-6ae8-4a21-ade2-6be11ceeffb1,Mendez,Ardenia,90644,1925,381879.7,475,2020-01-20,2020-01-15
459,c83a05af-1e09-4f70-b9e8-74eb1c3a731e,Tice,Leeanne,74898,1964,678511.98,487,2020-02-26,2020-06-15
460,790451db-e13b-4a4f-9428-ad20e1c46312,Neils,Gabriellia,78496,1913,106061.12,835,2020-05-21,2020-01-05
461,25fd221d-fefc-4b81-b9be-476ca0e667b5,Jacqui,Jeanna,5771,1964,639071.65,576,2020-01-10,2020-05-30
462,0ccb2275-8232-4c94-9cec-3fd0998745d8,Graig,Winifred,32048,1981,425730.94,70,2020-02-04,2020-05-20
463,f1d7892b-207c-4ab5-9b57-71832d918e84,Torray,Leontine,85531,1916,536301.12,130,2020-05-16,2020-04-09
464,00edcfab-5544-46ee-b823-1f37770c68f8,Behre,Berget,32222,1924,17849.54,302,2020-05-10,2020-06-21
465,481706db-9b0e-48ce-9bef-b5bd441c6090,Graig,Mahalia,3172,2009,85525.32,32,2020-01-10,2020-03-19
466,4be53757-6b8a-4ee0-a8de-55e67c1630cf,Ambrosia,Gertrud,70374,2005,307954.97,564,2020-04-18,2020-03-14
467,5666a350-87e3-43db-bc18-217b8703af3e,Lauraine,Paule,87412,1918,431366.68,462,2020-02-07,2020-03-18
468,0254c973-2ef2-4368-ad65-8a34c7dbb0a1,Pearse,Ada,34270,1987,810220.78,140,2020-03-30,2020-01-13
469,5353e7e1-a2f3-432c-8899-4590f11e88e8,Soneson,Wileen,21797,1924,157451.1,236,2020-06-13,2020-05-03
470,20565450-18c6-4705-b462-33b2bf31d907,Lea,Rochette,35245,1976,365445.98,575,2020-01-09,2020-05-12
471,4da6eb34-a44b-40e4-b3a7-af6a8ba556fd,Papageno,Carmela,2137,1990,402816.18,907,2020-04-05,2020-06-19
472,adf417a9-7987-4925-9789-5df3104f4f73,Odysseus,Marline,72449,1968,875170.25,500,2020-03-19,2020-02-05
473,da395752-33bf-47da-9d4a-0a17c9ba06ef,Thema,Elbertina,50035,1980,785076.41,384,2020-05-03,2020-01-14
474,da8bedd3-33ad-4861-b173-545a611d863e,Rhu,Laurene,81869,1951,648197.83,552,2020-05-19,2020-05-26
475,75277a04-b2f2-4956-9503-6c01486ce40b,Riordan,Gratia,98529,1973,860664.86,463,2020-06-05,2020-04-29
476,fda1eb1b-1099-404b-a9e6-7c5e62dc5f66,Bennie,Rosaline,65790,1991,742298.15,178,2020-02-23,2020-03-16
477,75efe9be-1854-47a0-909e-64a2713c1592,Chauncey,Briney,98270,1958,90579.03,182,2020-03-24,2020-06-16
478,cd3b72d8-3e76-4fc5-a8a6-6a4c1affd8dd,Lauraine,Arabel,93359,1981,365406.81,697,2020-06-15,2020-02-04
479,eaf6dc3b-95ea-44c3-860d-c72a14b38876,Wenoa,Dawn,6177,1991,878699.85,661,2020-04-19,2020-02-18
480,ec1fbc94-de3a-42f0-96f9-9d7878fdf558,Aprile,Elena,60455,1993,390128.42,490,2020-05-08,2020-05-04
481,c04e61a4-f0f4-4a92-b7db-c006c1f53a3a,Salchunas,Tera,85206,2015,947151.1,320,2020-05-03,2020-05-15
482,db839a0a-05d7-4051-9128-f969fd584ca1,Anyah,Kary,28460,1957,919251.95,581,2020-04-21,2020-03-15
483,0c774206-df97-435b-96d1-cf6e3780d4ff,Ortrude,Alleen,18986,1957,515554.33,943,2020-01-07,2020-03-26
484,f4bb753d-6a63-44af-956d-e8179d462791,Doig,Ursulina,17285,1960,423.68,4,2020-04-03,2020-04-05
485,2926325a-4c25-48fe-8b50-f10e706157c4,Argus,Vivia,73425,1988,561232.32,1,2020-02-02,2020-06-03
486,da3e2562-ee7c-4667-9250-69d78664158c,Elvyn,Cam,35508,1920,164795.01,236,2020-03-16,2020-06-20
487,45e67f40-50d9-4e96-9420-ab83702192ed,Susannah,Ericka,39618,1953,559843.42,876,2020-03-22,2020-01-26
488,d5258612-7879-4ae5-aba6-adb74a1ede2c,Madaih,Belva,15072,1986,563662.7,818,2020-01-13,2020-06-01
489,17370bb6-46cb-4ef0-91b3-c2c5a8520239,Kiyoshi,Marcy,13135,1990,886323.62,446,2020-01-30,2020-06-05
490,e9b5decc-2335-4543-b78a-639aeb4d43fd,Sawtelle,Lusa,5618,1934,278940.96,447,2020-04-02,2020-02-28
491,933114b5-7773-463e-b5ff-45bdf6cdd2fe,Levey,Justinn,49564,2007,843878.11,811,2020-06-16,2020-06-16
492,9a35cecf-ba1e-4f19-8481-42614f60a750,Dermott,Dorothy,34947,1951,530500.66,427,2020-05-02,2020-02-15
493,0ecd2ff5-9022-46dc-88dc-197eac04247e,Stav,Ethel,34715,1955,539775.97,333,2020-06-21,2020-02-27
494,d0cbeb05-54ad-43cc-8ca2-4ed996f0fd2d,Codding,Mireielle,55693,1941,156321.69,892,2020-02-24,2020-02-09
495,cb0f6f2e-1d46-4064-acc3-a030999fdfa1,Olnee,Dawn,73388,1955,31523.13,965,2020-03-30,2020-06-13
496,a2f60040-51ea-4f09-9ff1-970f15bb695a,Sadowski,Karena,82818,1976,39477.21,916,2020-03-29,2020-06-23
497,48cc8634-8a62-4674-85e8-e6d028afdf41,Sherrie,Fanny,34268,1908,494432.29,285,2020-03-21,2020-03-10
498,18f02e4b-ca83-433a-a705-866f5a3948ca,Kinnard,Janis,63052,1972,474191.5,859,2020-01-14,2020-02-23
499,b20b9068-b0a6-4a32-9678-a7329968702a,Nester,Sashenka,88848,1929,153335.26,48,2020-05-21,2020-04-15
500,4f5b4b09-0ee6-4347-b970-22ef9f9e5df8,Havens,Sabina,51884,1910,829366.76,467,2020-03-20,2020-06-15
501,78733a08-f8f2-4738-82ee-af66c60d7b21,Medrek,Larine,35302,1941,384210.92,917,2020-04-05,2020-03-05
502,e8eeb487-5f89-406a-9157-8d715f02be3e,Ardra,Alisha,85318,1959,254848.63,919,2020-06-12,2020-01-01
503,f45f0d6a-e534-4b04-a75d-158f8a66cad8,Yate,Elbertina,92541,2019,281003.44,208,2020-02-04,2020-06-01
504,c20a98e0-b7f2-4c75-855f-9e60ac81864a,Toffic,Shannah,18121,1950,416441.51,122,2020-06-19,2020-05-02
505,9fc0b3aa-b81c-441c-a699-42a7ab355485,Lory,Mireielle,8923,1994,935965.61,392,2020-06-21,2020-04-08
506,594f59a5-2f50-4e01-b85f-a2c68f7b0963,Kermit,Christy,4616,1949,703029.66,443,2020-03-09,2020-05-15
507,24a3b630-3f09-49bd-8afd-259571b57d5f,Lemuela,Janenna,27179,1980,112404.15,432,2020-02-02,2020-05-27
508,7c86f8ab-b27b-4258-b9fa-e0a58df56dce,Kress,Angela,30092,1919,330045.17,154,2020-06-11,2020-03-23
509,6f658815-84bc-4b7b-b1a4-c0d8579f23ec,Marcellus,Elie,23873,1900,984825.51,270,2020-03-22,2020-05-14
510,620d5a79-d3aa-4453-b5e6-ed24e9443843,Remmer,Pearline,99314,1982,859930.87,389,2020-04-27,2020-04-18
511,af00465f-6e91-402a-97f7-a4255a86d164,Tufts,Carolina,9669,2010,881064.23,41,2020-06-23,2020-03-17
512,ed82ddaf-9c1e-45ee-8125-677a60edf94d,Vary,Lolita,74460,1945,648652.06,514,2020-01-30,2020-02-28
513,eac241d0-e6d5-4ba6-a21e-a8a310ce4254,Kannry,Brena,13574,1951,517711.42,287,2020-05-29,2020-05-14
514,531c252d-2ad4-499d-8061-bf297cfb4f52,Ranjiv,Vanessa,39859,1943,315027.21,356,2020-04-01,2020-04-30
515,7cb5dd35-e4d6-4749-bc07-fc6264b84734,Pearse,Yolane,98028,1907,779751.49,684,2020-04-03,2020-05-07
516,5b439dc3-2935-4b4a-b08c-8220f4f43e29,Garbe,Jaclyn,34071,1901,889018.31,457,2020-01-11,2020-02-29
517,d410c5c8-679d-45d7-ba98-2bc10c89687f,Pierette,Priscilla,20862,1976,96697.09,553,2020-03-31,2020-04-09
518,c00d6fef-f19f-40e3-a018-b4d9cc5035bf,Berard,Sallie,9403,1973,836905.92,393,2020-04-26,2020-03-01
519,ca793b97-7080-4558-88f6-1ddb07c2c3b8,Bonucci,Esmeralda,29956,1922,295494.87,697,2020-06-13,2020-05-02
520,5a429e48-1ff7-42ea-8cc2-09ca1b8fd927,Germann,Katuscha,32902,1966,198077.48,208,2020-01-23,2020-06-06
521,69756078-0e64-4197-9f96-cc1cc7bd240e,Federica,Teddie,49382,2011,481676.7,195,2020-02-26,2020-01-08
